hhid,clust,province,district,s11q2_1,s11q2_2,s11q2_0,s11q2_3,s11q2_4,s11q2_5,s11q2_6,s11q2_7,s11q2_8,s11q2_9,weight,owner,_merge
312968.0,11443.0,East,Gatsibo,Yes,Aug-24,Yes,4.0,27.0,27.0,0.0,,0.0,0.0,470.7429,Household,Matched (3)
312969.0,11443.0,East,Gatsibo,Yes,Feb-24,Yes,3.0,30.0,10.0,0.0,0.0,11.0,9.0,470.7429,Household,Matched (3)
312971.0,11443.0,East,Gatsibo,Yes,Aug-24,Yes,1.0,8.0,0.0,0.0,,8.0,0.0,470.7429,Household,Matched (3)
312989.0,11445.0,East,Gatsibo,Yes,Feb-24,Yes,15.0,450.0,150.0,300.0,150.0,0.0,0.0,417.6863,Household,Matched (3)
312989.0,11445.0,East,Gatsibo,Yes,Oct-23,Yes,15.0,450.0,150.0,300.0,150.0,0.0,0.0,417.6863,Household,Matched (3)
312989.0,11445.0,East,Gatsibo,Yes,March-24,Yes,6.0,100.0,30.0,70.0,150.0,0.0,0.0,417.6863,Household,Matched (3)
312989.0,11445.0,East,Gatsibo,Yes,Sep-23 ,Yes,15.0,450.0,150.0,300.0,150.0,0.0,0.0,417.6863,Household,Matched (3)
312989.0,11445.0,East,Gatsibo,Yes,Dec-23,Yes,15.0,450.0,150.0,300.0,150.0,0.0,0.0,417.6863,Household,Matched (3)
312989.0,11445.0,East,Gatsibo,Yes,Nov-23,Yes,15.0,450.0,150.0,300.0,150.0,0.0,0.0,417.6863,Household,Matched (3)
312989.0,11445.0,East,Gatsibo,Yes,April-24,Yes,6.0,120.0,30.0,75.0,150.0,0.0,15.0,417.6863,Household,Matched (3)
312989.0,11445.0,East,Gatsibo,Yes,Jan-24,Yes,15.0,450.0,150.0,300.0,150.0,0.0,0.0,417.6863,Household,Matched (3)
312989.0,11445.0,East,Gatsibo,Yes,June-24,Yes,6.0,180.0,30.0,150.0,150.0,0.0,0.0,417.6863,Household,Matched (3)
312989.0,11445.0,East,Gatsibo,Yes,May-24,Yes,6.0,150.0,50.0,100.0,150.0,0.0,0.0,417.6863,Household,Matched (3)
312992.0,11445.0,East,Gatsibo,Yes,Dec-23,Yes,2.0,52.0,52.0,0.0,,0.0,0.0,417.6863,Household,Matched (3)
312992.0,11445.0,East,Gatsibo,Yes,Jan-24,Yes,3.0,93.0,93.0,0.0,,0.0,0.0,417.6863,Household,Matched (3)
312992.0,11445.0,East,Gatsibo,Yes,June-24,Yes,2.0,18.0,18.0,0.0,,0.0,0.0,417.6863,Household,Matched (3)
312992.0,11445.0,East,Gatsibo,Yes,Feb-24,Yes,3.0,42.0,19.0,0.0,,23.0,0.0,417.6863,Household,Matched (3)
312992.0,11445.0,East,Gatsibo,Yes,July-24,Yes,2.0,42.0,24.0,0.0,,16.0,2.0,417.6863,Household,Matched (3)
313017.0,11448.0,East,Gatsibo,Yes,Feb-24,Yes,1.0,12.0,12.0,0.0,0.0,0.0,0.0,325.0186,Household,Matched (3)
313017.0,11448.0,East,Gatsibo,Yes,Aug-24,Yes,2.0,24.0,10.0,14.0,150.0,0.0,0.0,325.0186,Household,Matched (3)
313018.0,11448.0,East,Gatsibo,Yes,May-24,Yes,1.0,18.0,10.0,0.0,,8.0,0.0,325.0186,Household,Matched (3)
313095.0,11457.0,East,Gatsibo,Yes,Aug-24,Yes,3.0,35.0,0.0,35.0,150.0,0.0,0.0,659.4485,Household,Matched (3)
313095.0,11457.0,East,Gatsibo,Yes,Feb-24,Yes,2.0,20.0,8.0,12.0,120.0,0.0,0.0,659.4485,Household,Matched (3)
313095.0,11457.0,East,Gatsibo,Yes,Jan-24,Yes,2.0,8.0,8.0,0.0,0.0,0.0,0.0,659.4485,Household,Matched (3)
313095.0,11457.0,East,Gatsibo,Yes,July-24,Yes,3.0,30.0,0.0,30.0,150.0,0.0,0.0,659.4485,Household,Matched (3)
313096.0,11457.0,East,Gatsibo,Yes,July-24,Yes,1.0,12.0,0.0,12.0,150.0,0.0,0.0,659.4485,Household,Matched (3)
313097.0,11457.0,East,Gatsibo,Yes,July-24,Yes,18.0,270.0,60.0,210.0,150.0,0.0,0.0,659.4485,Household,Matched (3)
313097.0,11457.0,East,Gatsibo,Yes,April-24,Yes,18.0,540.0,60.0,450.0,150.0,0.0,30.0,659.4485,Household,Matched (3)
313097.0,11457.0,East,Gatsibo,Yes,May-24,Yes,18.0,540.0,60.0,480.0,150.0,0.0,0.0,659.4485,Household,Matched (3)
313097.0,11457.0,East,Gatsibo,Yes,Jan-24,Yes,13.0,390.0,30.0,360.0,150.0,0.0,0.0,659.4485,Household,Matched (3)
313097.0,11457.0,East,Gatsibo,Yes,Feb-24,Yes,13.0,390.0,30.0,360.0,150.0,0.0,0.0,659.4485,Household,Matched (3)
313097.0,11457.0,East,Gatsibo,Yes,March-24,Yes,18.0,540.0,60.0,450.0,150.0,0.0,30.0,659.4485,Household,Matched (3)
313097.0,11457.0,East,Gatsibo,Yes,June-24,Yes,18.0,540.0,60.0,470.0,150.0,0.0,10.0,659.4485,Household,Matched (3)
313099.0,11457.0,East,Gatsibo,Yes,May-24,Yes,1.0,11.0,2.0,0.0,,0.0,9.0,659.4485,Household,Matched (3)
313099.0,11457.0,East,Gatsibo,Yes,Dec-23,Yes,5.0,80.0,20.0,60.0,150.0,0.0,0.0,659.4485,Household,Matched (3)
313099.0,11457.0,East,Gatsibo,Yes,Nov-23,Yes,4.0,45.0,30.0,0.0,0.0,0.0,15.0,659.4485,Household,Matched (3)
313099.0,11457.0,East,Gatsibo,Yes,Feb-24,Yes,3.0,33.0,13.0,0.0,0.0,0.0,20.0,659.4485,Household,Matched (3)
313099.0,11457.0,East,Gatsibo,Yes,Oct-23,Yes,1.0,13.0,13.0,0.0,0.0,0.0,0.0,659.4485,Household,Matched (3)
313099.0,11457.0,East,Gatsibo,Yes,July-24,Yes,2.0,21.0,10.0,0.0,,0.0,11.0,659.4485,Household,Matched (3)
313099.0,11457.0,East,Gatsibo,Yes,June-24,Yes,1.0,12.0,12.0,0.0,,0.0,0.0,659.4485,Household,Matched (3)
313099.0,11457.0,East,Gatsibo,Yes,Aug-24,Yes,2.0,8.0,8.0,0.0,,0.0,0.0,659.4485,Household,Matched (3)
313099.0,11457.0,East,Gatsibo,Yes,Jan-24,Yes,7.0,180.0,160.0,20.0,150.0,0.0,0.0,659.4485,Household,Matched (3)
313102.0,11457.0,East,Gatsibo,Yes,June-24,Yes,1.0,12.0,1.0,3.0,120.0,8.0,0.0,659.4485,Household,Matched (3)
313102.0,11457.0,East,Gatsibo,Yes,Feb-24,Yes,1.0,12.0,0.0,4.0,100.0,8.0,0.0,659.4485,Household,Matched (3)
313139.0,11462.0,East,Kayonza,Yes,Feb-24,Yes,1.0,13.0,13.0,0.0,0.0,0.0,0.0,771.576,Household,Matched (3)
313139.0,11462.0,East,Kayonza,Yes,Nov-23,Yes,1.0,13.0,6.0,0.0,0.0,5.0,2.0,771.576,Household,Matched (3)
313139.0,11462.0,East,Kayonza,Yes,June-24,Yes,1.0,14.0,7.0,0.0,,7.0,0.0,771.576,Household,Matched (3)
313139.0,11462.0,East,Kayonza,Yes,April-24,Yes,1.0,10.0,10.0,0.0,,0.0,0.0,771.576,Household,Matched (3)
313141.0,11462.0,East,Kayonza,Yes,Jan-24,Yes,2.0,28.0,6.0,22.0,150.0,0.0,0.0,771.576,Household,Matched (3)
313141.0,11462.0,East,Kayonza,Yes,Feb-24,Yes,2.0,56.0,12.0,44.0,150.0,0.0,0.0,771.576,Household,Matched (3)
313145.0,11462.0,East,Kayonza,Yes,June-24,Yes,1.0,8.0,0.0,0.0,,6.0,2.0,771.576,Household,Matched (3)
313195.0,11468.0,East,Kayonza,Yes,Feb-24,Yes,1.0,20.0,20.0,0.0,0.0,0.0,0.0,317.4424,Household,Matched (3)
313195.0,11468.0,East,Kayonza,Yes,May-24,Yes,2.0,25.0,25.0,0.0,,0.0,0.0,317.4424,Household,Matched (3)
313195.0,11468.0,East,Kayonza,Yes,July-24,Yes,2.0,40.0,40.0,0.0,,0.0,0.0,317.4424,Household,Matched (3)
313195.0,11468.0,East,Kayonza,Yes,June-24,Yes,2.0,36.0,36.0,0.0,,0.0,0.0,317.4424,Household,Matched (3)
313195.0,11468.0,East,Kayonza,Yes,Oct-23,Yes,2.0,10.0,10.0,0.0,0.0,0.0,0.0,317.4424,Household,Matched (3)
313195.0,11468.0,East,Kayonza,Yes,Aug-24,Yes,2.0,14.0,14.0,0.0,,0.0,0.0,317.4424,Household,Matched (3)
313195.0,11468.0,East,Kayonza,Yes,March-24,Yes,2.0,15.0,15.0,0.0,,0.0,0.0,317.4424,Household,Matched (3)
313197.0,11468.0,East,Kayonza,Yes,March-24,Yes,1.0,10.0,4.0,0.0,,6.0,0.0,317.4424,Household,Matched (3)
313197.0,11468.0,East,Kayonza,Yes,Dec-23,Yes,1.0,18.0,9.0,0.0,0.0,1.0,8.0,317.4424,Household,Matched (3)
313197.0,11468.0,East,Kayonza,Yes,July-24,Yes,1.0,12.0,5.0,0.0,,7.0,0.0,317.4424,Household,Matched (3)
313197.0,11468.0,East,Kayonza,Yes,Oct-23,Yes,1.0,17.0,17.0,0.0,0.0,0.0,0.0,317.4424,Household,Matched (3)
313204.0,11469.0,East,Kayonza,Yes,Feb-24,Yes,1.0,14.0,6.0,0.0,0.0,8.0,0.0,662.4283,Household,Matched (3)
313251.0,11474.0,East,Kayonza,Yes,July-24,Yes,1.0,16.0,8.0,0.0,,8.0,0.0,418.3355166666667,Household,Matched (3)
313254.0,11474.0,East,Kayonza,Yes,Feb-24,Yes,3.0,80.0,30.0,50.0,100.0,0.0,0.0,358.5733,Household,Matched (3)
313254.0,11474.0,East,Kayonza,Yes,July-24,Yes,2.0,20.0,0.0,0.0,,20.0,0.0,418.3355166666667,Household,Matched (3)
313254.0,11474.0,East,Kayonza,Yes,March-24,Yes,2.0,25.0,0.0,25.0,100.0,0.0,0.0,418.3355166666667,Household,Matched (3)
313254.0,11474.0,East,Kayonza,Yes,April-24,Yes,2.0,25.0,0.0,25.0,100.0,0.0,0.0,418.3355166666667,Household,Matched (3)
313254.0,11474.0,East,Kayonza,Yes,Jan-24,Yes,1.0,20.0,5.0,15.0,100.0,0.0,0.0,358.5733,Household,Matched (3)
313254.0,11474.0,East,Kayonza,Yes,Dec-23,Yes,2.0,40.0,10.0,30.0,100.0,0.0,0.0,358.5733,Household,Matched (3)
313254.0,11474.0,East,Kayonza,Yes,May-24,Yes,3.0,25.0,0.0,25.0,100.0,0.0,0.0,418.3355166666667,Household,Matched (3)
313265.0,11476.0,East,Kayonza,Yes,July-24,Yes,2.0,14.0,14.0,0.0,,0.0,0.0,526.5612,Household,Matched (3)
313269.0,11476.0,East,Kayonza,Yes,July-24,Yes,2.0,25.0,8.0,0.0,,15.0,2.0,526.5612,Household,Matched (3)
313273.0,11476.0,East,Kayonza,Yes,Oct-23,Yes,1.0,15.0,15.0,0.0,0.0,0.0,0.0,526.5612,Household,Matched (3)
313273.0,11476.0,East,Kayonza,Yes,Sep-23 ,Yes,1.0,15.0,15.0,0.0,0.0,0.0,0.0,526.5612,Household,Matched (3)
313273.0,11476.0,East,Kayonza,Yes,Nov-23,Yes,1.0,15.0,15.0,0.0,0.0,0.0,0.0,526.5612,Household,Matched (3)
313275.0,11477.0,East,Kayonza,Yes,April-24,Yes,2.0,24.0,12.0,12.0,150.0,0.0,0.0,377.47,Household,Matched (3)
313275.0,11477.0,East,Kayonza,Yes,Aug-24,Yes,2.0,6.0,0.0,6.0,150.0,0.0,0.0,377.47,Household,Matched (3)
313275.0,11477.0,East,Kayonza,Yes,July-24,Yes,2.0,15.0,8.0,7.0,150.0,0.0,0.0,377.47,Household,Matched (3)
313275.0,11477.0,East,Kayonza,Yes,Jan-24,Yes,2.0,12.0,12.0,0.0,,0.0,0.0,377.47,Household,Matched (3)
313275.0,11477.0,East,Kayonza,Yes,Sep-23 ,Yes,1.0,7.0,7.0,0.0,,0.0,0.0,377.47,Household,Matched (3)
313275.0,11477.0,East,Kayonza,Yes,Feb-24,Yes,2.0,15.0,15.0,0.0,,0.0,0.0,377.47,Household,Matched (3)
313278.0,11477.0,East,Kayonza,Yes,Jan-24,Yes,1.0,11.0,5.0,0.0,0.0,6.0,0.0,377.47,Household,Matched (3)
313278.0,11477.0,East,Kayonza,Yes,Feb-24,Yes,1.0,8.0,0.0,8.0,150.0,0.0,0.0,377.47,Household,Matched (3)
313278.0,11477.0,East,Kayonza,Yes,July-24,Yes,2.0,10.0,0.0,10.0,150.0,0.0,0.0,377.47,Household,Matched (3)
313278.0,11477.0,East,Kayonza,Yes,April-24,Yes,1.0,10.0,3.0,0.0,,7.0,0.0,377.47,Household,Matched (3)
313279.0,11477.0,East,Kayonza,Yes,Jan-24,Yes,1.0,10.0,1.0,0.0,0.0,9.0,0.0,377.47,Household,Matched (3)
313279.0,11477.0,East,Kayonza,Yes,Aug-24,Yes,1.0,5.0,0.0,5.0,150.0,0.0,0.0,377.47,Household,Matched (3)
313279.0,11477.0,East,Kayonza,Yes,July-24,Yes,1.0,8.0,0.0,8.0,150.0,0.0,0.0,377.47,Household,Matched (3)
313280.0,11477.0,East,Kayonza,Yes,March-24,Yes,1.0,8.0,8.0,0.0,,0.0,0.0,377.47,Household,Matched (3)
313280.0,11477.0,East,Kayonza,Yes,July-24,Yes,1.0,15.0,7.0,0.0,,8.0,0.0,377.47,Household,Matched (3)
313280.0,11477.0,East,Kayonza,Yes,Feb-24,Yes,1.0,30.0,20.0,0.0,,10.0,0.0,377.47,Household,Matched (3)
313280.0,11477.0,East,Kayonza,Yes,May-24,Yes,1.0,10.0,4.0,0.0,,6.0,0.0,377.47,Household,Matched (3)
313282.0,11477.0,East,Kayonza,Yes,Aug-24,Yes,1.0,5.0,0.0,5.0,150.0,0.0,0.0,377.47,Household,Matched (3)
313282.0,11477.0,East,Kayonza,Yes,July-24,Yes,2.0,14.0,0.0,5.0,150.0,9.0,0.0,377.47,Household,Matched (3)
313282.0,11477.0,East,Kayonza,Yes,April-24,Yes,1.0,10.0,0.0,0.0,,10.0,0.0,377.47,Household,Matched (3)
313311.0,11481.0,East,Kayonza,Yes,Oct-23,Yes,1.0,15.0,5.0,0.0,,10.0,0.0,564.5024,Household,Matched (3)
313311.0,11481.0,East,Kayonza,Yes,Jan-24,Yes,1.0,31.0,10.0,21.0,80.0,0.0,0.0,564.5024,Household,Matched (3)
313313.0,11481.0,East,Kayonza,Yes,Feb-24,Yes,5.0,44.0,8.0,0.0,0.0,22.0,14.0,564.5024,Household,Matched (3)
313313.0,11481.0,East,Kayonza,Yes,Jan-24,Yes,4.0,22.0,0.0,0.0,0.0,22.0,0.0,564.5024,Household,Matched (3)
313317.0,11481.0,East,Kayonza,Yes,Aug-24,Yes,2.0,15.0,8.0,7.0,150.0,0.0,0.0,564.5024,Household,Matched (3)
313317.0,11481.0,East,Kayonza,Yes,Feb-24,Yes,1.0,11.0,3.0,0.0,,8.0,0.0,564.5024,Household,Matched (3)
313336.0,11484.0,East,Kayonza,Yes,Jan-24,Yes,2.0,20.0,20.0,0.0,0.0,0.0,0.0,471.3158,Household,Matched (3)
313336.0,11484.0,East,Kayonza,Yes,Feb-24,Yes,2.0,15.0,15.0,0.0,0.0,0.0,0.0,471.3158,Household,Matched (3)
313337.0,11484.0,East,Kayonza,Yes,Jan-24,Yes,5.0,75.0,75.0,0.0,0.0,0.0,0.0,471.3158,Household,Matched (3)
313337.0,11484.0,East,Kayonza,Yes,Nov-23,Yes,5.0,75.0,75.0,0.0,0.0,0.0,0.0,471.3158,Household,Matched (3)
313337.0,11484.0,East,Kayonza,Yes,Sep-23 ,Yes,5.0,75.0,75.0,0.0,0.0,0.0,0.0,471.3158,Household,Matched (3)
313337.0,11484.0,East,Kayonza,Yes,Feb-24,Yes,5.0,75.0,75.0,0.0,0.0,0.0,0.0,471.3158,Household,Matched (3)
313337.0,11484.0,East,Kayonza,Yes,Dec-23,Yes,5.0,75.0,75.0,0.0,0.0,0.0,0.0,471.3158,Household,Matched (3)
313337.0,11484.0,East,Kayonza,Yes,Oct-23,Yes,5.0,75.0,75.0,0.0,0.0,0.0,0.0,471.3158,Household,Matched (3)
313359.0,11486.0,East,Kayonza,Yes,May-24,Yes,40.0,40.0,40.0,0.0,,0.0,0.0,539.4163428571428,Household,Matched (3)
313359.0,11486.0,East,Kayonza,Yes,July-24,Yes,30.0,30.0,30.0,0.0,,0.0,0.0,539.4163428571428,Household,Matched (3)
313359.0,11486.0,East,Kayonza,Yes,Feb-24,Yes,1.0,29.0,29.0,0.0,,0.0,0.0,539.4163428571428,Household,Matched (3)
313359.0,11486.0,East,Kayonza,Yes,June-24,Yes,30.0,30.0,30.0,0.0,,0.0,0.0,539.4163428571428,Household,Matched (3)
313361.0,11486.0,East,Kayonza,Yes,Jan-24,Yes,15.0,465.0,248.0,200.0,150.0,4.0,13.0,539.4163428571428,Household,Matched (3)
313361.0,11486.0,East,Kayonza,Yes,June-24,Yes,4.0,35.0,20.0,0.0,,11.0,4.0,539.4163428571428,Household,Matched (3)
313361.0,11486.0,East,Kayonza,Yes,Nov-23,Yes,12.0,360.0,240.0,100.0,150.0,5.0,15.0,539.4163428571428,Household,Matched (3)
313361.0,11486.0,East,Kayonza,Yes,Feb-24,Yes,7.0,203.0,150.0,53.0,150.0,0.0,0.0,539.4163428571428,Household,Matched (3)
313361.0,11486.0,East,Kayonza,Yes,Dec-23,Yes,17.0,510.0,320.0,120.0,150.0,10.0,60.0,539.4163428571428,Household,Matched (3)
313361.0,11486.0,East,Kayonza,Yes,July-24,Yes,4.0,15.0,15.0,0.0,,0.0,0.0,539.4163428571428,Household,Matched (3)
313363.0,11487.0,East,Kayonza,Yes,Dec-23,Yes,2.0,30.0,20.0,10.0,100.0,0.0,0.0,557.9657,Household,Matched (3)
313363.0,11487.0,East,Kayonza,Yes,June-24,Yes,3.0,45.0,10.0,35.0,150.0,0.0,0.0,557.9657,Household,Matched (3)
313363.0,11487.0,East,Kayonza,Yes,Aug-24,Yes,3.0,30.0,4.0,26.0,140.0,0.0,0.0,557.9657,Household,Matched (3)
313363.0,11487.0,East,Kayonza,Yes,Feb-24,Yes,2.0,19.0,0.0,0.0,,19.0,0.0,557.9657,Household,Matched (3)
313363.0,11487.0,East,Kayonza,Yes,Sep-23 ,Yes,2.0,20.0,6.0,0.0,,14.0,0.0,557.9657,Household,Matched (3)
313363.0,11487.0,East,Kayonza,Yes,July-24,Yes,3.0,40.0,7.0,33.0,150.0,0.0,0.0,557.9657,Household,Matched (3)
313369.0,11487.0,East,Kayonza,Yes,Jan-24,Yes,1.0,7.0,7.0,0.0,,0.0,0.0,557.9657,Household,Matched (3)
313369.0,11487.0,East,Kayonza,Yes,Feb-24,Yes,1.0,29.0,21.0,0.0,,0.0,8.0,557.9657,Household,Matched (3)
313371.0,11487.0,East,Kayonza,Yes,Feb-24,Yes,1.0,20.0,8.0,12.0,130.0,0.0,0.0,557.9657,Household,Matched (3)
313371.0,11487.0,East,Kayonza,Yes,Jan-24,Yes,1.0,20.0,8.0,12.0,130.0,0.0,0.0,557.9657,Household,Matched (3)
313371.0,11487.0,East,Kayonza,Yes,Sep-23 ,Yes,1.0,20.0,8.0,12.0,130.0,0.0,0.0,557.9657,Household,Matched (3)
313371.0,11487.0,East,Kayonza,Yes,Oct-23,Yes,1.0,20.0,8.0,12.0,130.0,0.0,0.0,557.9657,Household,Matched (3)
313371.0,11487.0,East,Kayonza,Yes,Dec-23,Yes,1.0,20.0,8.0,12.0,130.0,0.0,0.0,557.9657,Household,Matched (3)
313371.0,11487.0,East,Kayonza,Yes,Nov-23,Yes,1.0,20.0,8.0,12.0,130.0,0.0,0.0,557.9657,Household,Matched (3)
313375.0,11488.0,East,Kayonza,Yes,Jan-24,Yes,1.0,4.0,4.0,0.0,0.0,0.0,0.0,672.3694,Household,Matched (3)
313422.0,11493.0,East,Kayonza,Yes,July-24,Yes,4.0,20.0,20.0,0.0,,0.0,0.0,668.9102,Household,Matched (3)
313422.0,11493.0,East,Kayonza,Yes,Aug-24,Yes,4.0,20.0,20.0,0.0,,0.0,0.0,668.9102,Household,Matched (3)
313444.0,11496.0,East,Kayonza,Yes,Feb-24,Yes,1.0,30.0,30.0,0.0,0.0,0.0,0.0,738.4073,Household,Matched (3)
313444.0,11496.0,East,Kayonza,Yes,Dec-23,Yes,3.0,186.0,106.0,80.0,150.0,0.0,0.0,738.4073,Household,Matched (3)
313444.0,11496.0,East,Kayonza,Yes,Jan-24,Yes,5.0,120.0,80.0,40.0,150.0,0.0,0.0,738.4073,Household,Matched (3)
313472.0,11499.0,East,Kayonza,Yes,Jan-24,Yes,3.0,6.0,6.0,0.0,0.0,0.0,0.0,492.7597,Household,Matched (3)
313475.0,11499.0,East,Kayonza,Yes,Oct-23,Yes,4.0,80.0,10.0,70.0,100.0,0.0,0.0,492.7597,Household,Matched (3)
313475.0,11499.0,East,Kayonza,Yes,Feb-24,Yes,1.0,10.0,10.0,0.0,,0.0,0.0,492.7597,Household,Matched (3)
313478.0,11499.0,East,Kayonza,Yes,July-24,Yes,3.0,34.0,0.0,19.0,150.0,15.0,0.0,492.7597,Household,Matched (3)
313478.0,11499.0,East,Kayonza,Yes,Feb-24,Yes,1.0,9.0,4.0,0.0,0.0,5.0,0.0,492.7597,Household,Matched (3)
313478.0,11499.0,East,Kayonza,Yes,Jan-24,Yes,1.0,15.0,8.0,0.0,0.0,7.0,0.0,492.7597,Household,Matched (3)
313492.0,11501.0,East,Kayonza,Yes,Aug-24,Yes,1.0,10.0,0.0,10.0,100.0,0.0,0.0,763.8713833333334,Household,Matched (3)
313495.0,11501.0,East,Kayonza,Yes,June-24,Yes,1.0,14.0,0.0,0.0,,0.0,14.0,763.8713833333334,Household,Matched (3)
313495.0,11501.0,East,Kayonza,Yes,Jan-24,Yes,2.0,23.0,2.0,0.0,0.0,21.0,0.0,763.8713833333334,Household,Matched (3)
313495.0,11501.0,East,Kayonza,Yes,Aug-24,Yes,1.0,2.0,0.0,0.0,,0.0,2.0,763.8713833333334,Household,Matched (3)
313496.0,11501.0,East,Kayonza,Yes,June-24,Yes,2.0,7.0,0.0,7.0,150.0,0.0,0.0,763.8713833333334,Household,Matched (3)
313496.0,11501.0,East,Kayonza,Yes,July-24,Yes,2.0,12.0,10.0,0.0,,0.0,2.0,763.8713833333334,Household,Matched (3)
313550.0,11507.0,East,Kayonza,Yes,Feb-24,Yes,10.0,300.0,270.0,0.0,,0.0,30.0,463.2445,Household,Matched (3)
313550.0,11507.0,East,Kayonza,Yes,Jan-24,Yes,10.0,300.0,270.0,0.0,,0.0,30.0,463.2445,Household,Matched (3)
313550.0,11507.0,East,Kayonza,Yes,Nov-23,Yes,20.0,500.0,450.0,0.0,,0.0,50.0,463.2445,Household,Matched (3)
313550.0,11507.0,East,Kayonza,Yes,Dec-23,Yes,15.0,450.0,400.0,0.0,,0.0,50.0,463.2445,Household,Matched (3)
313576.0,11510.0,East,Kayonza,Yes,July-24,Yes,2.0,62.0,40.0,0.0,,15.0,7.0,496.6418,Household,Matched (3)
313577.0,11510.0,East,Kayonza,Yes,Feb-24,Yes,2.0,35.0,15.0,20.0,130.0,0.0,0.0,496.6418,Household,Matched (3)
313608.0,11514.0,East,Kirehe,Yes,Aug-24,Yes,2.0,5.0,0.0,5.0,150.0,0.0,0.0,409.885,Household,Matched (3)
313608.0,11514.0,East,Kirehe,Yes,July-24,Yes,2.0,25.0,6.0,19.0,150.0,0.0,0.0,409.885,Household,Matched (3)
313608.0,11514.0,East,Kirehe,Yes,May-24,Yes,2.0,20.0,5.0,15.0,150.0,0.0,0.0,409.885,Household,Matched (3)
313608.0,11514.0,East,Kirehe,Yes,April-24,Yes,2.0,20.0,0.0,20.0,150.0,0.0,0.0,409.885,Household,Matched (3)
313608.0,11514.0,East,Kirehe,Yes,June-24,Yes,2.0,20.0,4.0,16.0,150.0,0.0,0.0,409.885,Household,Matched (3)
313612.0,11514.0,East,Kirehe,Yes,July-24,Yes,2.0,21.0,21.0,0.0,,0.0,0.0,409.885,Household,Matched (3)
313612.0,11514.0,East,Kirehe,Yes,Feb-24,Yes,2.0,40.0,10.0,30.0,150.0,0.0,0.0,409.885,Household,Matched (3)
313612.0,11514.0,East,Kirehe,Yes,May-24,Yes,2.0,24.0,7.0,17.0,150.0,0.0,0.0,409.885,Household,Matched (3)
313612.0,11514.0,East,Kirehe,Yes,Aug-24,Yes,2.0,7.0,7.0,0.0,,0.0,0.0,409.885,Household,Matched (3)
313612.0,11514.0,East,Kirehe,Yes,March-24,Yes,2.0,23.0,5.0,18.0,150.0,0.0,0.0,409.885,Household,Matched (3)
313612.0,11514.0,East,Kirehe,Yes,June-24,Yes,2.0,21.0,21.0,0.0,,0.0,0.0,409.885,Household,Matched (3)
313612.0,11514.0,East,Kirehe,Yes,April-24,Yes,2.0,25.0,8.0,17.0,150.0,0.0,0.0,409.885,Household,Matched (3)
313653.0,11519.0,East,Kirehe,Yes,Feb-24,Yes,1.0,18.0,18.0,0.0,0.0,0.0,0.0,444.2362,Household,Matched (3)
313653.0,11519.0,East,Kirehe,Yes,Jan-24,Yes,1.0,7.0,7.0,0.0,0.0,0.0,0.0,444.2362,Household,Matched (3)
313657.0,11519.0,East,Kirehe,Yes,May-24,Yes,3.0,20.0,20.0,0.0,,0.0,0.0,444.2362,Household,Matched (3)
313657.0,11519.0,East,Kirehe,Yes,June-24,Yes,3.0,30.0,10.0,20.0,100.0,0.0,0.0,444.2362,Household,Matched (3)
313657.0,11519.0,East,Kirehe,Yes,March-24,Yes,3.0,15.0,15.0,0.0,,0.0,0.0,444.2362,Household,Matched (3)
313657.0,11519.0,East,Kirehe,Yes,Aug-24,Yes,3.0,9.0,9.0,0.0,,0.0,0.0,444.2362,Household,Matched (3)
313657.0,11519.0,East,Kirehe,Yes,Feb-24,Yes,2.0,30.0,30.0,0.0,,0.0,0.0,444.2362,Household,Matched (3)
313657.0,11519.0,East,Kirehe,Yes,April-24,Yes,3.0,20.0,10.0,10.0,100.0,0.0,0.0,444.2362,Household,Matched (3)
313657.0,11519.0,East,Kirehe,Yes,July-24,Yes,3.0,25.0,15.0,10.0,100.0,0.0,0.0,444.2362,Household,Matched (3)
313657.0,11519.0,East,Kirehe,Yes,Dec-23,Yes,2.0,10.0,10.0,0.0,,0.0,0.0,444.2362,Household,Matched (3)
313657.0,11519.0,East,Kirehe,Yes,Nov-23,Yes,2.0,20.0,20.0,0.0,,0.0,0.0,444.2362,Household,Matched (3)
313657.0,11519.0,East,Kirehe,Yes,Jan-24,Yes,2.0,30.0,20.0,10.0,200.0,0.0,0.0,444.2362,Household,Matched (3)
313658.0,11519.0,East,Kirehe,Yes,Feb-24,Yes,2.0,15.0,3.0,0.0,,10.0,2.0,444.2362,Household,Matched (3)
313658.0,11519.0,East,Kirehe,Yes,Jan-24,Yes,2.0,10.0,3.0,0.0,,5.0,2.0,444.2362,Household,Matched (3)
313658.0,11519.0,East,Kirehe,Yes,June-24,Yes,3.0,26.0,6.0,0.0,,20.0,0.0,444.2362,Household,Matched (3)
313677.0,11521.0,East,Kirehe,Yes,July-24,Yes,1.0,12.0,7.0,5.0,150.0,0.0,0.0,625.8831,Household,Matched (3)
313677.0,11521.0,East,Kirehe,Yes,Feb-24,Yes,1.0,8.0,0.0,0.0,,7.0,1.0,625.8831,Household,Matched (3)
313692.0,11523.0,East,Kirehe,Yes,April-24,Yes,1.0,10.0,0.0,0.0,,10.0,0.0,583.8442,Household,Matched (3)
313692.0,11523.0,East,Kirehe,Yes,Feb-24,Yes,1.0,8.0,2.0,0.0,,6.0,0.0,583.8442,Household,Matched (3)
